727479,COL HOGAR DE NAZARETH                                                                               ,11001,BOGOTÁ D.C.,BOGOTÁ,A,NO OFICIAL,ÚNICA,57,62,59,59,56,64,7,9,8,8,10,20214
729723,INSTITUTO GARDNER - SEDE PRINCIPAL,20001,VALLEDUPAR,CESAR,A,NO OFICIAL,TARDE,9,50,44,45,45,47,6,6,11,5,10,20214
733378,ESCUELA NORMAL SUPERIOR LACIDES IRIARTE,23660,SAHAGÚN,CORDOBA,A,OFICIAL,ÚNICA,251,51,50,46,48,47,9,10,11,9,9,20214
733436,INSTITUCION EDUCATIVA TURISTICA SIMON BOLIVAR,08573,PUERTO COLOMBIA,ATLANTICO,A,OFICIAL,ÚNICA,101,,,,,47,,,,,11,20214
734145,COLEGIO MAYOR ANDINO  - SEDE PRINCIPAL,25286,FUNZA,CUNDINAMARCA,A,NO OFICIAL,MAÑANA,20,52,48,45,47,51,8,7,7,7,10,20214
736066,IE SAN FRANCISCO DE ASIS,23182,CHINÚ,CORDOBA,A,OFICIAL,ÚNICA,63,48,48,45,48,41,7,9,9,7,8,20214
736611,INSTITUCION EDUCATIVA GREGORIO GUTIERREZ GONZALEZ - SEDE PRINCIPAL,17433,MANZANARES,CALDAS,A,OFICIAL,ÚNICA,12,51,49,47,48,47,12,12,12,7,9,20214
740076,I.E. SAN ANTONIO - SEDE PRINCIPAL,73226,CUNDAY,TOLIMA,A,OFICIAL,ÚNICA,46,46,43,41,44,44,10,10,10,8,8,20214
742080,INSTITUCION EDUCATIVA TECNICAAGROPECUARIA ANAURIO MANJARREZ - SEDE PRINCIAPL,44420,LA JAGUA DEL PILAR,LA GUAJIRA,A,OFICIAL,ÚNICA,28,46,45,43,45,42,8,8,8,5,5,20214
718940,PRINCIPAL INTEGRADO,15238,DUITAMA,BOYACA,A,OFICIAL,ÚNICA,94,57,56,52,53,54,10,10,10,9,10,20214
725291,I.E.T. PABLO SEXTO - SEDE PRINCIPAL,73555,PLANADAS,TOLIMA,A,OFICIAL,ÚNICA,58,48,45,41,45,41,8,10,9,8,8,20214
733717,COLEGIO NUESTRA SEÑORA DE LA PAZ,68689,SAN VICENTE DE CHUCURÍ,SANTANDER,A,OFICIAL,ÚNICA,90,56,54,50,51,48,11,11,12,10,10,20214
736298,ANTONIO NARIÑO,85225,NUNCHÍA,CASANARE,A,OFICIAL,ÚNICA,26,46,48,42,46,44,7,11,10,8,9,20214
742742,IE JUAN XXIII,23001,MONTERÍA,CORDOBA,A,OFICIAL,ÚNICA,82,52,52,47,51,49,9,10,11,9,10,20214
748418,I.E. AGUACHICA - SEDE PRINCIPAL,81065,ARAUQUITA,ARAUCA,A,OFICIAL,FIN DE SEMANA,9,43,37,35,36,36,6,6,9,5,6,20214
726893,MARIA AUXILIADORA,23350,LA APARTADA,CORDOBA,A,OFICIAL,MAÑANA,37,53,48,42,45,44,9,9,13,9,9,20214
754226,INSTITUCION EDUCATIVA CORAZON DE MARIA,13001,CARTAGENA DE INDIAS,BOLIVAR,A,OFICIAL,NOCTURNA,9,41,30,34,35,36,7,7,11,7,4,20214
735092,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DIEZ DE MAYO - SEDE PRINCIPAL,76001,CALI,VALLE,A,OFICIAL,ÚNICA,96,54,49,48,48,51,9,8,11,8,11,20214
736801,INST TEC JORGE GAITAN DURAN,54001,CÚCUTA,NORTE SANTANDER,A,OFICIAL,ÚNICA,32,51,52,47,49,46,8,9,10,8,8,20214
739219,COLEGIO FRANCISCO DE PAULA SANTANDER,05895,ZARAGOZA,ANTIOQUIA,A,OFICIAL,FIN DE SEMANA,30,39,35,34,36,36,7,6,8,5,4,20214
741231,INSTITUCIÓN EDUCATIVA JOSE ASUNCIÓN SILVA,70001,SINCELEJO,SUCRE,A,NO OFICIAL,MAÑANA,35,47,43,38,41,42,9,9,9,8,8,20214
741900,INSTITUCION EDUCATIVA LUIS R. CAPARROSO,08758,SOLEDAD,ATLANTICO,A,OFICIAL,ÚNICA,73,52,47,45,45,48,9,10,12,9,10,20214
743633,I.E.T. GUASIMAL -SEDE PRINCIPAL,73268,ESPINAL,TOLIMA,A,OFICIAL,ÚNICA,31,46,44,40,43,43,9,11,11,8,7,20214
750455,SAN ANTONIO DE ANACONIA,41001,NEIVA,HUILA,A,OFICIAL,ÚNICA,17,46,50,43,46,41,9,7,9,6,7,20214
750604,CENTRO EDUCATIVO SAN AGUSTIN - SEDE PRINCIPAL,15001,TUNJA,BOYACA,A,NO OFICIAL,FIN DE SEMANA,18,51,50,49,50,50,11,9,11,7,13,20214
750927,PALMAR DEL CRIOLLO,41551,PITALITO,HUILA,A,OFICIAL,MAÑANA,24,51,48,46,49,46,6,7,9,7,7,20214
721548,COLEGIO VIRTUAL SIGLO XXI,11001,BOGOTÁ D.C.,BOGOTÁ,A,NO OFICIAL,TARDE,18,60,56,58,54,62,11,14,11,9,14,20214
727008,I.E. CENTRO DE ESTUDIOS TÉCNICOS  CEPRODENT  - SEDE PRINCIPAL,05837,TURBO,ANTIOQUIA,A,NO OFICIAL,FIN DE SEMANA,9,45,38,38,39,43,9,5,8,6,8,20214
734301,INSTITUCION EDUCATIVA LUSITANIA- PAZ DE COLOMBIA,05001,MEDELLÍN,ANTIOQUIA,A,OFICIAL,ÚNICA,152,49,42,42,43,43,9,10,10,8,9,20214
738666,I.E. LUIS CARLOS GALAN SARMIENTO - SEDE PRINCIPAL,94001,INÍRIDA,GUAINIA,A,OFICIAL,ÚNICA,21,52,52,46,51,49,9,10,10,7,9,20214
714386,COL DIST EDUC BAS Y MEDIA LOS ALPES,11001,BOGOTÁ D.C.,BOGOTÁ,A,OFICIAL,FIN DE SEMANA,42,44,40,38,40,39,11,9,10,7,9,20214
716191,INSTITUCION EDUCATIVA NOBEL JUAN MANUEL SANTOS - SEDE PRINCIPAL,08758,SOLEDAD,ATLANTICO,A,OFICIAL,ÚNICA,79,47,44,41,42,42,10,10,11,10,9,20214
723569,ERASMO VIVAS,76126,CALIMA,VALLE,A,OFICIAL,FIN DE SEMANA,3,30,31,31,37,36,5,3,6,4,5,20214
739052,SAN LUIS,17272,FILADELFIA,CALDAS,A,OFICIAL,ÚNICA,7,48,45,39,47,40,7,10,11,8,6,20214
739409,JOSE RAMON BEJARANO,76109,BUENAVENTURA,VALLE,A,OFICIAL,ÚNICA,51,50,47,44,45,47,9,8,11,8,9,20214
739532,COL INTEG NTRA SRA DE LAS ANGUSTIAS,54377,LABATECA,NORTE SANTANDER,A,OFICIAL,ÚNICA,46,53,52,47,50,45,8,8,11,9,8,20214
741991,COLEGIO EL SOCORRO,08433,MALAMBO,ATLANTICO,A,NO OFICIAL,ÚNICA,75,63,62,57,60,,9,10,10,11,,20214
743922,INSTITUCION EDUCATIVA DEPARTAMENTAL NACIONALIZADO,25368,JERUSALÉN,CUNDINAMARCA,A,OFICIAL,ÚNICA,20,51,48,41,47,43,9,8,10,9,9,20214
745646,LICEO REPUBLICA DE COLOMBIA,50001,VILLAVICENCIO,META,A,NO OFICIAL,TARDE,2,53,45,48,44,47,13,6,16,3,1,20214
727982,INST EDUC MANUELA BELTRAN,05001,MEDELLÍN,ANTIOQUIA,A,OFICIAL,ÚNICA,24,51,47,44,46,47,8,10,11,10,11,20214
741322,CENT EDUC DIST RAFAEL NUÑEZ,11001,BOGOTÁ D.C.,BOGOTÁ,A,OFICIAL,ÚNICA,49,55,54,50,51,52,9,11,11,9,11,20214
743849,TEODORO AYA VILLAVECES,25290,FUSAGASUGÁ,CUNDINAMARCA,A,OFICIAL,ÚNICA,135,55,51,49,49,50,9,9,10,8,10,20214
747139,INSTITUTO ANDINO DE BACHILLERATO Y CAPACITACION,11001,BOGOTÁ D.C.,BOGOTÁ,A,NO OFICIAL,FIN DE SEMANA,50,57,53,52,50,61,10,12,12,11,16,20214
747212,LICEO SIMON BOLIVAR - SEDE PRINCIPAL,25430,MADRID,CUNDINAMARCA,A,NO OFICIAL,ÚNICA,22,56,53,48,51,54,8,10,8,8,9,20214
747469,IE AUGUSTO ESPINOSA VALDERRAMA,23001,MONTERÍA,CORDOBA,A,OFICIAL,ÚNICA,30,47,43,39,43,40,9,9,9,7,6,20214
747527,SEDE PRINCIPAL JORGE ARRIETA,44430,MAICAO,LA GUAJIRA,A,OFICIAL,FIN DE SEMANA,23,,,,,40,,,,,14,20214
723833,INSTITUTO DE EDUCACIÓN INTEGRAL POR CICLOS PARA JOVENES Y ADULTOS EL MISERICORDIOSO - SEDE PRINCIPAL,08758,SOLEDAD,ATLANTICO,A,NO OFICIAL,TARDE,5,44,44,36,38,41,9,9,7,8,9,20214
723841,COLEGIO GIMNASIO ALDEBARAN - SEDE PRINCIPAL,68276,FLORIDABLANCA,SANTANDER,A,NO OFICIAL,ÚNICA,2,58,55,64,55,70,6,6,11,1,8,20214
731232,INSTITUCION EDUCATIVA BARTOLOME MITRE - SEDE PRINCIPAL,17174,CHINCHINÁ,CALDAS,A,OFICIAL,ÚNICA,62,48,46,43,45,47,8,10,11,8,11,20214
736272,COL ALIRIO VERGEL PACHECO,54720,SARDINATA,NORTE SANTANDER,A,OFICIAL,ÚNICA,32,55,57,51,52,48,8,9,8,8,8,20214
745489,ENRIQUE OLAYA HERRERA,76233,DAGUA,VALLE,A,OFICIAL,FIN DE SEMANA,1,60,44,61,55,55,0,0,0,0,0,20214
720979,COLEGIO ALEJANDRO MAGNO - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTÁ,A,NO OFICIAL,FIN DE SEMANA,75,47,44,41,44,44,9,10,9,8,9,20214
727594,LICEO VIGIA DEL FUERTE,05873,VIGÍA DEL FUERTE,ANTIOQUIA,A,OFICIAL,NOCTURNA,14,38,31,32,32,38,5,7,7,4,6,20214
717918,I.E.T. GENERAL SANTANDER - SEDE PRINCIPAL,73616,RIOBLANCO,TOLIMA,A,OFICIAL,FIN DE SEMANA,9,44,42,41,44,42,8,11,12,6,8,20214
721860,INSTITUCION EDUCATIVA DISTRITAL KARL PARRISH,08001,BARRANQUILLA,ATLANTICO,A,OFICIAL,ÚNICA,105,53,48,46,46,49,9,9,10,9,13,20214
727602,CIUDAD DE CALI,76001,CALI,VALLE,A,OFICIAL,ÚNICA,73,54,50,47,48,49,10,10,12,8,12,20214
729970,COLEGIO HAPE  HABILIDADES DEL PENSAMIENTO  - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTÁ,A,NO OFICIAL,ÚNICA,10,63,58,58,55,67,10,10,10,11,12,20214
731919,INSTITUCION EDUCATIVA SAN JOSE DE SACO - SEDE PRINCIPAL,08372,JUAN DE ACOSTA,ATLANTICO,A,OFICIAL,ÚNICA,56,44,40,39,40,37,9,9,9,6,6,20214
738054,JOSE ANTONIO GALAN,85015,CHÁMEZA,CASANARE,A,OFICIAL,ÚNICA,31,52,50,48,47,46,10,10,10,9,8,20214
754101,MANUEL DOLORES MONDRAGON,76100,BOLÍVAR,VALLE,A,OFICIAL,NOCTURNA,1,56,34,53,43,40,0,0,0,0,0,20214
727933,INST EDUC VALLEJUELOS,05001,MEDELLÍN,ANTIOQUIA,A,OFICIAL,ÚNICA,28,49,43,42,43,43,10,11,14,8,11,20214
739094,FLOWERS HILL BILINGUAL SCHOOL,88001,SAN ANDRÉS,SAN ANDRES,A,OFICIAL,ÚNICA,60,50,43,42,44,57,9,9,10,8,13,20214
740084,I.E.T. FABIO LOZANO Y LOZANO - SEDE PRINCIPAL,73547,PIEDRAS,TOLIMA,A,OFICIAL,ÚNICA,32,52,50,46,48,46,10,11,13,9,10,20214
748590,INST EDUC COMPARTIR LAS BRISAS,66001,PEREIRA,RISARALDA,A,OFICIAL,ÚNICA,14,53,52,48,47,45,5,6,5,6,10,20214
753269,COORPORACION EDUCATIVA COLEGIO SANTA MARIA DEL VALLE - SEDE PRINCIPAL,13836,TURBACO,BOLIVAR,A,NO OFICIAL,COMPLETA,12,60,59,54,57,63,8,12,11,8,11,20214
754259,FUNDACION EDUCATIVA Y TECNICA HACIA EL PROGRESO INDUSTRIAL (FUNDETEC) - SEDE PRINCIPAL,54001,CÚCUTA,NORTE SANTANDER,A,NO OFICIAL,FIN DE SEMANA,5,51,43,43,44,46,11,14,10,10,12,20214
718643,LA UNION,41770,SUAZA,HUILA,A,OFICIAL,ÚNICA,34,50,48,43,47,41,9,8,9,8,7,20214
730044,COL TRIANGULO KENNEDY                                                                               ,11001,BOGOTÁ D.C.,BOGOTÁ,A,NO OFICIAL,MAÑANA,12,46,45,37,41,45,7,7,6,5,8,20214
739383,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL KIRPALAMAR,25053,ARBELÁEZ,CUNDINAMARCA,A,OFICIAL,ÚNICA,30,59,54,52,53,56,11,9,12,9,11,20214
719476, SEDE 01 PALOMINITO,47001,SANTA MARTA,MAGDALENA,A,OFICIAL,TARDE,1,,,,,34,,,,,0,20214
737296,INSTITUCION EDUCATIVA MANUEL GERMAN CUELLO,20178,CHIRIGUANÁ,CESAR,A,OFICIAL,ÚNICA,45,43,43,37,40,41,8,10,8,7,9,20214
737528,COLEGIO EDUARDO AGUILAR,05890,YOLOMBÓ,ANTIOQUIA,A,OFICIAL,TARDE,80,49,46,42,44,46,9,10,11,9,9,20214
738120,SOTARA (sede principal),19760,SOTARA,CAUCA,A,OFICIAL,ÚNICA,12,53,51,49,49,45,13,11,14,11,12,20214
743278,INSTITUCIÓN EDUCATIVA JUAN JACOBO ARAGÀN),44279,FONSECA,LA GUAJIRA,A,OFICIAL,ÚNICA,98,45,44,39,42,41,8,9,9,8,9,20214
718064,INST EDUC DPTAL AGRICOLA,47258,EL PIÑÓN,MAGDALENA,A,OFICIAL,NOCTURNA,3,50,37,39,41,40,12,4,12,5,11,20214
718924,INSTITUCION EDUCATIVA LA ESPERANZA,76001,CALI,VALLE,A,OFICIAL,ÚNICA,28,53,49,48,48,45,7,9,9,7,10,20214
724716,I.E.T. ALBERTO CASTILLA - SEDE PRINCIPAL,73319,GUAMO,TOLIMA,A,OFICIAL,ÚNICA,34,40,38,35,37,39,5,8,7,6,7,20214
730309,FUNDACIÓN EDUCATIVA DE COLOMBIA FUNDECOL - SEDE PRINCIPAL,68276,FLORIDABLANCA,SANTANDER,A,NO OFICIAL,MAÑANA,25,51,44,44,47,48,7,7,8,8,9,20214
736553,SIMON BOLIVAR,85250,PAZ DE ARIPORO,CASANARE,A,OFICIAL,ÚNICA,11,43,46,42,46,45,8,8,9,7,10,20214
740530,I.E.T. GENERAL SANTANDER - SEDE PRINCIPAL,73616,RIOBLANCO,TOLIMA,A,OFICIAL,ÚNICA,26,56,53,48,50,47,11,11,12,9,11,20214
742882,PEDRO MARIA MARMOLEJO,76616,RIOFRÍO,VALLE,A,OFICIAL,FIN DE SEMANA,7,47,35,41,39,29,9,8,10,5,14,20214
751628,I.E. CORCOVADO - SEDE PRINCIPAL,13473,MORALES,BOLIVAR,A,OFICIAL,FIN DE SEMANA,1,39,31,23,25,34,0,0,0,0,0,20214
751859,I.E. CARLOS MAURO HOYOS - SEDE PRINCIPAL,95015,CALAMAR,GUAVIARE,A,OFICIAL,FIN DE SEMANA,7,39,42,40,38,37,6,5,8,4,9,20214
754077,INST EDUC RAFAEL GARCIA HERREROS,05001,MEDELLÍN,ANTIOQUIA,A,OFICIAL,ÚNICA,37,51,49,44,46,48,10,11,11,9,12,20214
711515,INSTITUTO GRAN COLOMBIANO JOSE MUTIS - SEDE PRINCIPAL,52001,PASTO,NARIÑO,A,NO OFICIAL,FIN DE SEMANA,4,49,56,51,48,45,12,10,4,4,11,20214
725754,INST EDUC GABRIEL GARCIA MARQUEZ,05001,MEDELLÍN,ANTIOQUIA,A,OFICIAL,ÚNICA,19,55,51,51,48,47,6,6,8,9,9,20214
725770,INST EDUC EL DIAMANTE,05001,MEDELLÍN,ANTIOQUIA,A,OFICIAL,ÚNICA,52,53,48,49,47,46,10,12,10,8,11,20214
735779,INSTITUCION EDUCATIVA SAN JOSE,70001,SINCELEJO,SUCRE,A,OFICIAL,ÚNICA,85,51,50,45,49,45,9,10,12,9,10,20214
750273,COL BUENOS AIRES,54001,CÚCUTA,NORTE SANTANDER,A,OFICIAL,ÚNICA,73,53,52,47,49,46,8,9,9,7,8,20214
726927,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL AGROPECUARIO LA SIERRA,25596,QUIPILE,CUNDINAMARCA,A,OFICIAL,ÚNICA,14,49,49,45,49,41,8,8,6,8,8,20214
736728,COL NUESTRA SEÑORA DEL PILAR - SEDE PRINCIPAL,54520,PAMPLONITA,NORTE SANTANDER,A,OFICIAL,ÚNICA,35,52,50,47,50,46,10,10,11,9,8,20214
747626,INNOVAR EDUCACION PARA JOVENES Y ADULTOS - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTÁ,A,NO OFICIAL,NOCTURNA,16,45,45,40,43,44,8,11,10,5,9,20214
749010,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO AGROPECUARIO,25885,YACOPÍ,CUNDINAMARCA,A,OFICIAL,FIN DE SEMANA,1,43,35,31,36,33,0,0,0,0,0,20214
717660,INSTITUCION EDUCATIVA DISTRITAL VILLAS DE SAN PABLO - SEDE PRINCIPAL,08001,BARRANQUILLA,ATLANTICO,A,OFICIAL,ÚNICA,137,51,46,43,46,45,9,10,11,8,10,20214
718973,JOSE MARIA CABAL,76001,CALI,VALLE,A,OFICIAL,ÚNICA,99,49,44,42,44,44,9,10,10,8,10,20214
719278,SALEN,41359,ISNOS,HUILA,A,OFICIAL,NOCTURNA,22,45,44,39,41,37,9,6,8,4,6,20214
719336,LA PLANTA,41319,GUADALUPE,HUILA,A,OFICIAL,NOCTURNA,35,42,40,38,39,38,9,10,7,6,8,20214
720151,INSTITUTO EDUCATIVO CETEL CASTILLA LA NUEVA E.U. - SEDE PRINCIPAL,50150,CASTILLA LA NUEVA,META,A,NO OFICIAL,FIN DE SEMANA,34,49,44,41,43,42,10,10,10,9,9,20214
720888,INSTITUCION EDUCATIVA JUAN XXIII - SEDE PRINCIPAL,17444,MARQUETALIA,CALDAS,A,OFICIAL,ÚNICA,39,51,49,46,48,43,11,9,9,9,9,20214
721712,INSTITUCION EDUCATIVA DISTRITAL LAS AMERICAS - SEDE PRINCIPAL,08001,BARRANQUILLA,ATLANTICO,A,OFICIAL,ÚNICA,27,47,42,40,43,43,10,9,11,8,8,20214
721803,INSTITUCION EDUCATIVA DISTRITAL LESTONNAC - SEDE PRINCIPAL,08001,BARRANQUILLA,ATLANTICO,A,OFICIAL,ÚNICA,66,55,52,47,49,46,9,9,11,8,9,20214
716621,LA FLORIDA,18460,MILÁN,CAQUETA,A,OFICIAL,ÚNICA,6,45,42,38,45,35,4,6,8,3,4,20214
714758,SANTA CATALINA DE SIENA - SEDE PRINCIPAL,44430,MAICAO,LA GUAJIRA,A,OFICIAL,FIN DE SEMANA,14,47,46,41,43,43,9,11,11,9,9,20214
721951,INSTITUCION EDUCATIVA DISTRITAL CIUDADELA ESTUDIANTIL - SEDE PRINCIPAL,08001,BARRANQUILLA,ATLANTICO,A,OFICIAL,ÚNICA,99,51,48,44,46,48,11,11,13,9,9,20214
723510,I.E.T. DE PROMOCION SOCIAL - SEDE PRINCIPAL,13244,EL CARMEN DE BOLÍVAR,BOLIVAR,A,OFICIAL,FIN DE SEMANA,4,50,42,43,41,41,8,8,8,5,9,20214
723759,INST EDUC LORENZA VILLEGAS DE SANTOS,05001,MEDELLÍN,ANTIOQUIA,A,OFICIAL,ÚNICA,58,55,51,49,48,51,8,9,9,8,9,20214
724997,LIC SAN BASILIO MAGNO                                                                               ,11001,BOGOTÁ D.C.,BOGOTÁ,A,NO OFICIAL,ÚNICA,43,59,57,54,54,61,8,8,9,8,9,20214
725044,ESCUELA LAS GAVIOTAS,50001,VILLAVICENCIO,META,A,OFICIAL,NOCTURNA,11,43,41,35,40,38,5,7,6,5,6,20214
725481,BARTOLOME MITRE,76001,CALI,VALLE,A,OFICIAL,MAÑANA,120,59,54,49,51,53,8,9,11,9,10,20214
726554,INST EDUC NICANOR RESTREPO SANTAMARIA-SEDE PRINCIPAL,05001,MEDELLÍN,ANTIOQUIA,A,OFICIAL,ÚNICA,38,52,48,45,46,46,9,9,10,7,11,20214
726752,CAÑO BLANCO II,95001,SAN JOSÉ DEL GUAVIARE,GUAVIARE,A,OFICIAL,ÚNICA,15,42,45,38,42,40,15,12,10,9,7,20214
717165,INSTITUCIÓN EDUCATIVA GAMALIEL - SEDE PRINCIPAL,13836,TURBACO,BOLIVAR,A,NO OFICIAL,MAÑANA,39,47,42,41,44,44,10,10,10,9,12,20214
740464,COLEGIO MILITAR JOSE MARIA CORDOBA,05001,MEDELLÍN,ANTIOQUIA,A,NO OFICIAL,COMPLETA,36,57,54,53,52,53,8,10,10,9,9,20214
728170,ADAN CORDOBES,76364,JAMUNDÍ,VALLE,A,OFICIAL,ÚNICA,11,42,40,38,40,38,10,6,6,8,6,20214
728188,FRANCISCO DE PAULA SANTANDER,23855,VALENCIA,CORDOBA,A,OFICIAL,ÚNICA,8,39,31,32,36,36,7,4,5,4,4,20214
729400,INST EDUC SAN NICOLAS - SEDE PRINCIPAL,05001,MEDELLÍN,ANTIOQUIA,A,OFICIAL,ÚNICA,19,58,55,54,54,59,9,11,13,7,11,20214
729673,I.E. DE LA PAZ - SEDE PRINCIPAL,47001,SANTA MARTA,MAGDALENA,A,OFICIAL,ÚNICA,97,49,45,44,44,45,9,11,11,8,11,20214
729921,COL FUND INTEGL PARA EL DESARROLLO HUMANO  COLFIDH  - SEDE PRINCIPAL,20001,VALLEDUPAR,CESAR,A,NO OFICIAL,NOCTURNA,16,58,49,52,52,55,9,12,10,9,12,20214
718312,SEDE SAN JOSE,13001,CARTAGENA DE INDIAS,BOLIVAR,A,OFICIAL,MAÑANA,81,49,43,42,43,43,9,10,11,8,9,20214
734194,CENT EDUC DIST ANTONIO JOSE DE SUCRE,11001,BOGOTÁ D.C.,BOGOTÁ,A,OFICIAL,ÚNICA,30,55,52,51,51,52,10,10,12,9,12,20214
741744,LICEO SAN LUIS GONZAGA,05212,COPACABANA,ANTIOQUIA,A,OFICIAL,NOCTURNA,15,55,49,50,45,48,9,9,11,7,12,20214
745596,INSTITUCION EDUCATIVA BONAFONT - SEDE PRINCIPAL,17614,RIOSUCIO,CALDAS,A,OFICIAL,ÚNICA,47,49,48,46,47,46,8,8,10,8,9,20214
714691,INSTITUTO SAN MARTIN ,15759,SOGAMOSO,BOYACA,A,NO OFICIAL,MAÑANA,1,48,43,36,40,50,0,0,0,0,0,20214
734426,INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA GALINDO,76001,CALI,VALLE,A,OFICIAL,ÚNICA,68,54,48,48,49,49,9,9,11,9,11,20214
734467,COL NTRA SRA DE LA MERCED,54599,RAGONVALIA,NORTE SANTANDER,A,OFICIAL,ÚNICA,55,52,52,48,50,48,10,10,10,9,10,20214
735266, INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL MIÑA Y TICHA,25317,GUACHETÁ,CUNDINAMARCA,A,OFICIAL,ÚNICA,11,48,47,43,45,45,8,8,12,8,8,20214
735407,INSTITUCION EDUCATIVA DEPARTAMENTAL EL VINO,25402,LA VEGA,CUNDINAMARCA,A,OFICIAL,ÚNICA,39,51,50,45,48,51,10,9,10,8,9,20214
735415,INST TECNICO CARLOS HERNANDEZ YARURO,54498,OCAÑA,NORTE SANTANDER,A,OFICIAL,ÚNICA,56,50,47,44,45,43,9,7,9,7,8,20214
735910,INSTITUCION EDUCATIVA CELMIRA BUENO DE OREJUELA,76001,CALI,VALLE,A,OFICIAL,ÚNICA,104,57,52,51,51,54,8,8,10,8,10,20214
736793,INST EDUC DPTAL AGRICOLA,47258,EL PIÑÓN,MAGDALENA,A,OFICIAL,ÚNICA,89,43,40,37,40,41,9,10,9,8,8,20214
736819,ANTONIO NARIÑO,85315,SÁCAMA,CASANARE,A,OFICIAL,ÚNICA,26,52,52,48,51,,10,8,11,7,,20214
737726,BRAULIO GONZALEZ,85001,YOPAL,CASANARE,A,OFICIAL,ÚNICA,198,56,54,50,51,53,10,9,10,8,11,20214
737809,COLEGIO JUAN HENRIQUE  WHITE,05234,DABEIBA,ANTIOQUIA,A,OFICIAL,FIN DE SEMANA,35,41,35,35,36,,7,8,7,6,,20214
738468,INSTITUCION EDUCATIVA MARIA MANCILLA SANCHEZ,08573,PUERTO COLOMBIA,ATLANTICO,A,OFICIAL,ÚNICA,100,46,43,40,43,41,8,9,10,7,8,20214
745174,ESCUELA RURAL SEVILLA,68547,PIEDECUESTA,SANTANDER,A,OFICIAL,FIN DE SEMANA,6,45,40,34,33,34,7,4,11,18,4,20214
753350,PASCUAL DE ANDAGOYA,76109,BUENAVENTURA,VALLE,A,OFICIAL,FIN DE SEMANA,9,46,38,38,41,40,10,12,9,8,8,20214
740407,I.E. INTERNADO SANTA TERESITA DEL TUPARRO - SEDE PRINCIPAL,99773,CUMARIBO,VICHADA,A,OFICIAL,ÚNICA,54,43,41,37,40,,9,10,12,8,,20214
742106,IE CAMILO TORRES,23001,MONTERÍA,CORDOBA,A,OFICIAL,ÚNICA,117,50,47,43,46,45,9,11,10,9,9,20214
742775,INSTITUCIÓN EDUCATIVA PARA JOVENES Y ADULTOS FORMAR - SEDE PRINCIPAL,08296,GALAPA,ATLANTICO,A,NO OFICIAL,FIN DE SEMANA,9,46,37,39,44,38,10,9,11,11,9,20214
742908,INSTITUCION EDUCATIVA DEPARTAMENTAL PIO XII,25513,PACHO,CUNDINAMARCA,A,OFICIAL,ÚNICA,24,53,50,49,48,47,12,11,11,8,9,20214
718601,INST EDUC DEOGRACIAS CARDONA,66001,PEREIRA,RISARALDA,A,OFICIAL,ÚNICA,87,54,51,48,49,52,9,9,10,8,11,20214
732545,COLEGIO REGGIO EMILIA - SEDE PRINCIPAL,05631,SABANETA,ANTIOQUIA,A,NO OFICIAL,ÚNICA,18,56,52,47,51,66,12,11,13,10,12,20214
734012,CENTRO EDUCATIVO RURAL YOKY NUEVA LUZ,05490,NECOCLÍ,ANTIOQUIA,A,OFICIAL,COMPLETA,7,35,34,32,34,32,6,10,8,7,2,20214
734111,INST TECNICO NTRA SRA DE BELEN,54660,SALAZAR,NORTE SANTANDER,A,OFICIAL,ÚNICA,61,50,50,46,48,43,9,8,10,7,9,20214
743252, INSTITUCIÓN EDUCATIVA TÉCNICO AGROPECUARIO CALANDAIMA,25805,TIBACUY,CUNDINAMARCA,A,OFICIAL,ÚNICA,8,59,58,51,53,55,11,14,15,11,12,20214
744656,INSTITUCION EDUCATIVA RURAL ELOY HERNANDEZ DIAZ,44078,BARRANCAS,LA GUAJIRA,A,OFICIAL,ÚNICA,20,,,,,46,,,,,10,20214
745117,SEDE 1 ALBERTO CASTILLA,73001,IBAGUÉ,TOLIMA,A,OFICIAL,ÚNICA,134,53,49,49,49,48,9,9,10,8,10,20214
745422,ESCUELA RURAL LAGUNITAS BAJO,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,A,OFICIAL,ÚNICA,7,47,48,40,47,41,7,4,8,7,7,20214
745794,INSTITUCION EDUCATIVA DISTRITAL PARA EL DESARROLLO HUMANO MARIA CANO - SEDE LA LUZ DE ESPERANZA,08001,BARRANQUILLA,ATLANTICO,A,OFICIAL,TARDE,5,42,42,41,41,40,12,7,13,7,6,20214
745810,SEDE MEGACOLEGIO,85001,YOPAL,CASANARE,A,OFICIAL,FIN DE SEMANA,35,43,39,39,40,37,10,9,8,7,5,20214
745893,ESC NVA LA ESPERANZA,23580,PUERTO LIBERTADOR,CORDOBA,A,OFICIAL,ÚNICA,18,46,45,43,45,39,10,9,10,8,5,20214
